"","sample_id","sample_date","nutrient","value"
"4085","Q2","1994-10-11","nh4_n",NA
"4086","Q2","1994-10-18","k",NA
"4087","Q2","1994-10-18","no3_n",NA
"4088","Q2","1994-10-18","mg",NA
"4089","Q2","1994-10-18","ca",NA
"4090","Q2","1994-10-18","nh4_n",NA
"4091","Q2","1994-10-25","k",1.28
"4092","Q2","1994-10-25","no3_n",NA
"4093","Q2","1994-10-25","mg",2.31
"4094","Q2","1994-10-25","ca",5.08
"4095","Q2","1994-10-25","nh4_n",NA
"4096","Q2","1994-11-01","k",NA
"4097","Q2","1994-11-01","no3_n",NA
"4098","Q2","1994-11-01","mg",NA
"4099","Q2","1994-11-01","ca",NA
"4100","Q2","1994-11-01","nh4_n",NA
"4101","Q2","1994-11-08","k",1.38
"4102","Q2","1994-11-08","no3_n",NA
"4103","Q2","1994-11-08","mg",1.82
"4104","Q2","1994-11-08","ca",3.64
"4105","Q2","1994-11-08","nh4_n",NA
"4106","Q2","1994-11-15","k",1.13
"4107","Q2","1994-11-15","no3_n",NA
"4108","Q2","1994-11-15","mg",2.17
"4109","Q2","1994-11-15","ca",4.57
"4110","Q2","1994-11-15","nh4_n",NA
"4111","Q2","1994-11-22","k",1.06
"4112","Q2","1994-11-22","no3_n",NA
"4113","Q2","1994-11-22","mg",2.2
"4114","Q2","1994-11-22","ca",4.76
"4115","Q2","1994-11-22","nh4_n",NA
"4116","Q2","1994-11-29","k",1.21
"4117","Q2","1994-11-29","no3_n",NA
"4118","Q2","1994-11-29","mg",2.33
"4119","Q2","1994-11-29","ca",4.81
"4120","Q2","1994-11-29","nh4_n",NA
"4121","Q2","1994-12-06","k",1.17
"4122","Q2","1994-12-06","no3_n",NA
"4123","Q2","1994-12-06","mg",2.44
"4124","Q2","1994-12-06","ca",5.21
"4125","Q2","1994-12-06","nh4_n",NA
"4126","Q2","1994-12-13","k",1.14
"4127","Q2","1994-12-13","no3_n",NA
"4128","Q2","1994-12-13","mg",2.62
"4129","Q2","1994-12-13","ca",5.79
"4130","Q2","1994-12-13","nh4_n",NA
"4131","Q2","1994-12-20","k",1.79
"4132","Q2","1994-12-20","no3_n",NA
"4133","Q2","1994-12-20","mg",3.62
"4134","Q2","1994-12-20","ca",7.97
"4135","Q2","1994-12-20","nh4_n",NA
"4136","Q2","1994-12-27","k",1.15
"4137","Q2","1994-12-27","no3_n",NA
"4138","Q2","1994-12-27","mg",2.71
"4139","Q2","1994-12-27","ca",5.71
"4140","Q2","1994-12-27","nh4_n",NA
"4141","Q3","1988-01-05","k",0.68
"4142","Q3","1988-01-05","no3_n",142
"4143","Q3","1988-01-05","mg",2.69
"4144","Q3","1988-01-05","ca",3.7
"4145","Q3","1988-01-05","nh4_n",12
"4146","Q3","1988-01-12","k",0.66
"4147","Q3","1988-01-12","no3_n",181
"4148","Q3","1988-01-12","mg",2.55
"4149","Q3","1988-01-12","ca",3.6
"4150","Q3","1988-01-12","nh4_n",9
"4151","Q3","1988-01-19","k",0.66
"4152","Q3","1988-01-19","no3_n",157
"4153","Q3","1988-01-19","mg",2.69
"4154","Q3","1988-01-19","ca",3.65
"4155","Q3","1988-01-19","nh4_n",17
"4156","Q3","1988-01-26","k",0.72
"4157","Q3","1988-01-26","no3_n",157
"4158","Q3","1988-01-26","mg",3.04
"4159","Q3","1988-01-26","ca",4.17
"4160","Q3","1988-01-26","nh4_n",31
"4161","Q3","1988-01-29","k",0.82
"4162","Q3","1988-01-29","no3_n",209
"4163","Q3","1988-01-29","mg",2.18
"4164","Q3","1988-01-29","ca",3.19
"4165","Q3","1988-01-29","nh4_n",47
"4166","Q3","1988-01-29","k",0.72
"4167","Q3","1988-01-29","no3_n",183
"4168","Q3","1988-01-29","mg",2.18
"4169","Q3","1988-01-29","ca",3.11
"4170","Q3","1988-01-29","nh4_n",41
"4171","Q3","1988-01-29","k",0.85
"4172","Q3","1988-01-29","no3_n",167
"4173","Q3","1988-01-29","mg",2.13
"4174","Q3","1988-01-29","ca",3.03
"4175","Q3","1988-01-29","nh4_n",24
"4176","Q3","1988-01-29","k",0.82
"4177","Q3","1988-01-29","no3_n",141
"4178","Q3","1988-01-29","mg",2.09
"4179","Q3","1988-01-29","ca",2.93
"4180","Q3","1988-01-29","nh4_n",34
"4181","Q3","1988-01-29","k",NA
"4182","Q3","1988-01-29","no3_n",209
"4183","Q3","1988-01-29","mg",NA
"4184","Q3","1988-01-29","ca",NA
"4185","Q3","1988-01-29","nh4_n",72
"4186","Q3","1988-01-29","k",NA
"4187","Q3","1988-01-29","no3_n",NA
"4188","Q3","1988-01-29","mg",NA
"4189","Q3","1988-01-29","ca",NA
"4190","Q3","1988-01-29","nh4_n",75
"4191","Q3","1988-01-29","k",0.78
"4192","Q3","1988-01-29","no3_n",207
"4193","Q3","1988-01-29","mg",2.24
"4194","Q3","1988-01-29","ca",3.2
"4195","Q3","1988-01-29","nh4_n",52
"4196","Q3","1988-02-02","k",0.76
"4197","Q3","1988-02-02","no3_n",146
"4198","Q3","1988-02-02","mg",1.96
"4199","Q3","1988-02-02","ca",2.93
"4200","Q3","1988-02-02","nh4_n",15
"4201","Q3","1988-02-02","k",0.71
"4202","Q3","1988-02-02","no3_n",32
"4203","Q3","1988-02-02","mg",2.2
"4204","Q3","1988-02-02","ca",3.11
"4205","Q3","1988-02-02","nh4_n",55
"4206","Q3","1988-02-03","k",NA
"4207","Q3","1988-02-03","no3_n",NA
"4208","Q3","1988-02-03","mg",NA
"4209","Q3","1988-02-03","ca",NA
"4210","Q3","1988-02-03","nh4_n",NA
"4211","Q3","1988-02-04","k",NA
"4212","Q3","1988-02-04","no3_n",NA
"4213","Q3","1988-02-04","mg",NA
"4214","Q3","1988-02-04","ca",NA
"4215","Q3","1988-02-04","nh4_n",NA
"4216","Q3","1988-02-09","k",0.71
"4217","Q3","1988-02-09","no3_n",170
"4218","Q3","1988-02-09","mg",3.71
"4219","Q3","1988-02-09","ca",2.71
"4220","Q3","1988-02-09","nh4_n",26
"4221","Q3","1988-02-10","k",NA
"4222","Q3","1988-02-10","no3_n",NA
"4223","Q3","1988-02-10","mg",NA
"4224","Q3","1988-02-10","ca",NA
"4225","Q3","1988-02-10","nh4_n",NA
"4226","Q3","1988-02-16","k",0.68
"4227","Q3","1988-02-16","no3_n",146
"4228","Q3","1988-02-16","mg",2.65
"4229","Q3","1988-02-16","ca",3.84
"4230","Q3","1988-02-16","nh4_n",16
"4231","Q3","1988-02-23","k",0.68
"4232","Q3","1988-02-23","no3_n",204
"4233","Q3","1988-02-23","mg",3.01
"4234","Q3","1988-02-23","ca",3.85
"4235","Q3","1988-02-23","nh4_n",23
"4236","Q3","1988-03-01","k",0.67
"4237","Q3","1988-03-01","no3_n",196
"4238","Q3","1988-03-01","mg",3.02
"4239","Q3","1988-03-01","ca",3.91
"4240","Q3","1988-03-01","nh4_n",15
"4241","Q3","1988-03-08","k",0.56
"4242","Q3","1988-03-08","no3_n",196
"4243","Q3","1988-03-08","mg",3
"4244","Q3","1988-03-08","ca",3.11
"4245","Q3","1988-03-08","nh4_n",32
"4246","Q3","1988-03-15","k",0.11
"4247","Q3","1988-03-15","no3_n",215
"4248","Q3","1988-03-15","mg",1.65
"4249","Q3","1988-03-15","ca",3.73
"4250","Q3","1988-03-15","nh4_n",13
"4251","Q3","1988-03-23","k",0.62
"4252","Q3","1988-03-23","no3_n",219
"4253","Q3","1988-03-23","mg",2.99
"4254","Q3","1988-03-23","ca",3.81
"4255","Q3","1988-03-23","nh4_n",25
"4256","Q3","1988-03-29","k",0.59
"4257","Q3","1988-03-29","no3_n",200
"4258","Q3","1988-03-29","mg",1.78
"4259","Q3","1988-03-29","ca",2.49
"4260","Q3","1988-03-29","nh4_n",31
"4261","Q3","1988-04-05","k",0.63
"4262","Q3","1988-04-05","no3_n",207
"4263","Q3","1988-04-05","mg",2.93
"4264","Q3","1988-04-05","ca",3.71
"4265","Q3","1988-04-05","nh4_n",21
"4266","Q3","1988-04-12","k",0.61
"4267","Q3","1988-04-12","no3_n",210
"4268","Q3","1988-04-12","mg",2.83
"4269","Q3","1988-04-12","ca",3.71
"4270","Q3","1988-04-12","nh4_n",19
"4271","Q3","1988-04-19","k",0.6
"4272","Q3","1988-04-19","no3_n",191
"4273","Q3","1988-04-19","mg",2.45
"4274","Q3","1988-04-19","ca",3.16
"4275","Q3","1988-04-19","nh4_n",17
"4276","Q3","1988-04-26","k",0.64
"4277","Q3","1988-04-26","no3_n",208
"4278","Q3","1988-04-26","mg",2.96
"4279","Q3","1988-04-26","ca",3.8
"4280","Q3","1988-04-26","nh4_n",27
"4281","Q3","1988-05-03","k",0.64
"4282","Q3","1988-05-03","no3_n",201
"4283","Q3","1988-05-03","mg",2.94
"4284","Q3","1988-05-03","ca",3.77
"4285","Q3","1988-05-03","nh4_n",52
"4286","Q3","1988-05-10","k",0.66
"4287","Q3","1988-05-10","no3_n",224
"4288","Q3","1988-05-10","mg",3.07
"4289","Q3","1988-05-10","ca",3.84
"4290","Q3","1988-05-10","nh4_n",64
"4291","Q3","1988-05-10","k",0.83
"4292","Q3","1988-05-10","no3_n",186
"4293","Q3","1988-05-10","mg",1.69
"4294","Q3","1988-05-10","ca",2.41
"4295","Q3","1988-05-10","nh4_n",16
"4296","Q3","1988-05-10","k",NA
"4297","Q3","1988-05-10","no3_n",NA
"4298","Q3","1988-05-10","mg",NA
"4299","Q3","1988-05-10","ca",NA
"4300","Q3","1988-05-10","nh4_n",NA
"4301","Q3","1988-05-10","k",NA
"4302","Q3","1988-05-10","no3_n",NA
"4303","Q3","1988-05-10","mg",NA
"4304","Q3","1988-05-10","ca",NA
"4305","Q3","1988-05-10","nh4_n",NA
"4306","Q3","1988-05-10","k",NA
"4307","Q3","1988-05-10","no3_n",NA
"4308","Q3","1988-05-10","mg",NA
"4309","Q3","1988-05-10","ca",NA
"4310","Q3","1988-05-10","nh4_n",NA
"4311","Q3","1988-05-17","k",0.58
"4312","Q3","1988-05-17","no3_n",176
"4313","Q3","1988-05-17","mg",1.23
"4314","Q3","1988-05-17","ca",1.04
"4315","Q3","1988-05-17","nh4_n",27
"4316","Q3","1988-05-24","k",0.61
"4317","Q3","1988-05-24","no3_n",206
"4318","Q3","1988-05-24","mg",1.33
"4319","Q3","1988-05-24","ca",1.15
"4320","Q3","1988-05-24","nh4_n",74
"4321","Q3","1988-05-31","k",0.67
"4322","Q3","1988-05-31","no3_n",178
"4323","Q3","1988-05-31","mg",2.41
"4324","Q3","1988-05-31","ca",2.7
"4325","Q3","1988-05-31","nh4_n",88
"4326","Q3","1988-06-07","k",0.74
"4327","Q3","1988-06-07","no3_n",206
"4328","Q3","1988-06-07","mg",2.98
"4329","Q3","1988-06-07","ca",3.23
"4330","Q3","1988-06-07","nh4_n",78
"4331","Q3","1988-06-14","k",0.7
"4332","Q3","1988-06-14","no3_n",NA
"4333","Q3","1988-06-14","mg",2.99
"4334","Q3","1988-06-14","ca",3.24
"4335","Q3","1988-06-14","nh4_n",70
"4336","Q3","1988-06-21","k",0.69
"4337","Q3","1988-06-21","no3_n",NA
"4338","Q3","1988-06-21","mg",2.16
"4339","Q3","1988-06-21","ca",2.56
"4340","Q3","1988-06-21","nh4_n",NA
"4341","Q3","1988-06-28","k",0.7
"4342","Q3","1988-06-28","no3_n",NA
"4343","Q3","1988-06-28","mg",2.74
"4344","Q3","1988-06-28","ca",2.98
"4345","Q3","1988-06-28","nh4_n",NA
"4346","Q3","1988-07-05","k",0.7
"4347","Q3","1988-07-05","no3_n",NA
"4348","Q3","1988-07-05","mg",2.79
"4349","Q3","1988-07-05","ca",2.98
"4350","Q3","1988-07-05","nh4_n",NA
"4351","Q3","1988-07-12","k",0.67
"4352","Q3","1988-07-12","no3_n",NA
"4353","Q3","1988-07-12","mg",2.77
"4354","Q3","1988-07-12","ca",2.95
"4355","Q3","1988-07-12","nh4_n",NA
"4356","Q3","1988-07-19","k",0.55
"4357","Q3","1988-07-19","no3_n",NA
"4358","Q3","1988-07-19","mg",2.13
"4359","Q3","1988-07-19","ca",2.72
"4360","Q3","1988-07-19","nh4_n",18
"4361","Q3","1988-07-22","k",0.67
"4362","Q3","1988-07-22","no3_n",NA
"4363","Q3","1988-07-22","mg",2.36
"4364","Q3","1988-07-22","ca",2.76
"4365","Q3","1988-07-22","nh4_n",NA
"4366","Q3","1988-07-26","k",0.63
"4367","Q3","1988-07-26","no3_n",NA
"4368","Q3","1988-07-26","mg",2.01
"4369","Q3","1988-07-26","ca",2.45
"4370","Q3","1988-07-26","nh4_n",NA
"4371","Q3","1988-07-26","k",NA
"4372","Q3","1988-07-26","no3_n",NA
"4373","Q3","1988-07-26","mg",NA
"4374","Q3","1988-07-26","ca",NA
"4375","Q3","1988-07-26","nh4_n",NA
"4376","Q3","1988-08-02","k",0.74
"4377","Q3","1988-08-02","no3_n",NA
"4378","Q3","1988-08-02","mg",2.93
"4379","Q3","1988-08-02","ca",3.19
"4380","Q3","1988-08-02","nh4_n",19
"4381","Q3","1988-08-09","k",0.72
"4382","Q3","1988-08-09","no3_n",NA
"4383","Q3","1988-08-09","mg",2.96
"4384","Q3","1988-08-09","ca",3.13
"4385","Q3","1988-08-09","nh4_n",5
"4386","Q3","1988-08-16","k",0.69
"4387","Q3","1988-08-16","no3_n",NA
"4388","Q3","1988-08-16","mg",2.89
"4389","Q3","1988-08-16","ca",3.15
"4390","Q3","1988-08-16","nh4_n",77
"4391","Q3","1988-08-23","k",0.66
"4392","Q3","1988-08-23","no3_n",NA
"4393","Q3","1988-08-23","mg",2.63
"4394","Q3","1988-08-23","ca",3.31
"4395","Q3","1988-08-23","nh4_n",NA
"4396","Q3","1988-08-24","k",NA
"4397","Q3","1988-08-24","no3_n",NA
"4398","Q3","1988-08-24","mg",NA
"4399","Q3","1988-08-24","ca",NA
"4400","Q3","1988-08-24","nh4_n",NA
"4401","Q3","1988-08-24","k",0.64
"4402","Q3","1988-08-24","no3_n",NA
"4403","Q3","1988-08-24","mg",1.51
"4404","Q3","1988-08-24","ca",2.09
"4405","Q3","1988-08-24","nh4_n",24
"4406","Q3","1988-08-24","k",0.58
"4407","Q3","1988-08-24","no3_n",NA
"4408","Q3","1988-08-24","mg",1.42
"4409","Q3","1988-08-24","ca",1.99
"4410","Q3","1988-08-24","nh4_n",NA
"4411","Q3","1988-08-24","k",0.45
"4412","Q3","1988-08-24","no3_n",85
"4413","Q3","1988-08-24","mg",0.67
"4414","Q3","1988-08-24","ca",0.91
"4415","Q3","1988-08-24","nh4_n",NA
"4416","Q3","1988-08-24","k",0.58
"4417","Q3","1988-08-24","no3_n",NA
"4418","Q3","1988-08-24","mg",2
"4419","Q3","1988-08-24","ca",2.48
"4420","Q3","1988-08-24","nh4_n",NA
"4421","Q3","1988-08-30","k",0.57
"4422","Q3","1988-08-30","no3_n",151
"4423","Q3","1988-08-30","mg",2.49
"4424","Q3","1988-08-30","ca",3.13
"4425","Q3","1988-08-30","nh4_n",NA
"4426","Q3","1988-09-06","k",0.71
"4427","Q3","1988-09-06","no3_n",168
"4428","Q3","1988-09-06","mg",2.86
"4429","Q3","1988-09-06","ca",3.69
"4430","Q3","1988-09-06","nh4_n",NA
"4431","Q3","1988-09-13","k",0.52
"4432","Q3","1988-09-13","no3_n",138
"4433","Q3","1988-09-13","mg",2.03
"4434","Q3","1988-09-13","ca",2.77
"4435","Q3","1988-09-13","nh4_n",8
"4436","Q3","1988-09-20","k",0.59
"4437","Q3","1988-09-20","no3_n",130
"4438","Q3","1988-09-20","mg",2.49
"4439","Q3","1988-09-20","ca",3.59
"4440","Q3","1988-09-20","nh4_n",NA
"4441","Q3","1988-09-27","k",0.64
"4442","Q3","1988-09-27","no3_n",127
"4443","Q3","1988-09-27","mg",2.82
"4444","Q3","1988-09-27","ca",3.25
"4445","Q3","1988-09-27","nh4_n",NA
"4446","Q3","1988-10-04","k",0.55
"4447","Q3","1988-10-04","no3_n",NA
"4448","Q3","1988-10-04","mg",1.98
"4449","Q3","1988-10-04","ca",2.69
"4450","Q3","1988-10-04","nh4_n",64
"4451","Q3","1988-10-11","k",0.6
"4452","Q3","1988-10-11","no3_n",187
"4453","Q3","1988-10-11","mg",2.71
"4454","Q3","1988-10-11","ca",3.17
"4455","Q3","1988-10-11","nh4_n",38
"4456","Q3","1988-10-18","k",NA
"4457","Q3","1988-10-18","no3_n",205
"4458","Q3","1988-10-18","mg",NA
"4459","Q3","1988-10-18","ca",NA
"4460","Q3","1988-10-18","nh4_n",57
"4461","Q3","1988-10-25","k",0.69
"4462","Q3","1988-10-25","no3_n",163
"4463","Q3","1988-10-25","mg",2.44
"4464","Q3","1988-10-25","ca",3.49
"4465","Q3","1988-10-25","nh4_n",NA
"4466","Q3","1988-11-01","k",0.74
"4467","Q3","1988-11-01","no3_n",202
"4468","Q3","1988-11-01","mg",2.68
"4469","Q3","1988-11-01","ca",3.75
"4470","Q3","1988-11-01","nh4_n",NA
"4471","Q3","1988-11-07","k",0.69
"4472","Q3","1988-11-07","no3_n",194
"4473","Q3","1988-11-07","mg",2.76
"4474","Q3","1988-11-07","ca",3.94
"4475","Q3","1988-11-07","nh4_n",NA
"4476","Q3","1988-11-15","k",0.71
"4477","Q3","1988-11-15","no3_n",162
"4478","Q3","1988-11-15","mg",2.64
"4479","Q3","1988-11-15","ca",3.63
"4480","Q3","1988-11-15","nh4_n",NA
"4481","Q3","1988-11-22","k",0.7
"4482","Q3","1988-11-22","no3_n",170
"4483","Q3","1988-11-22","mg",2.27
"4484","Q3","1988-11-22","ca",NA
"4485","Q3","1988-11-22","nh4_n",NA
"4486","Q3","1988-11-29","k",0.69
"4487","Q3","1988-11-29","no3_n",179
"4488","Q3","1988-11-29","mg",2.78
"4489","Q3","1988-11-29","ca",3.81
"4490","Q3","1988-11-29","nh4_n",NA
"4491","Q3","1988-12-06","k",0.67
"4492","Q3","1988-12-06","no3_n",198
"4493","Q3","1988-12-06","mg",2.78
"4494","Q3","1988-12-06","ca",3.88
"4495","Q3","1988-12-06","nh4_n",NA
"4496","Q3","1988-12-13","k",0.77
"4497","Q3","1988-12-13","no3_n",183
"4498","Q3","1988-12-13","mg",2.91
"4499","Q3","1988-12-13","ca",4.02
"4500","Q3","1988-12-13","nh4_n",NA
"4501","Q3","1988-12-20","k",0.77
"4502","Q3","1988-12-20","no3_n",205
"4503","Q3","1988-12-20","mg",2.79
"4504","Q3","1988-12-20","ca",3.98
"4505","Q3","1988-12-20","nh4_n",NA
"4506","Q3","1988-12-27","k",0.77
"4507","Q3","1988-12-27","no3_n",184
"4508","Q3","1988-12-27","mg",2.66
"4509","Q3","1988-12-27","ca",3.75
"4510","Q3","1988-12-27","nh4_n",NA
"4511","Q3","1989-01-03","k",0.75
"4512","Q3","1989-01-03","no3_n",165
"4513","Q3","1989-01-03","mg",2.87
"4514","Q3","1989-01-03","ca",4
"4515","Q3","1989-01-03","nh4_n",NA
"4516","Q3","1989-01-10","k",0.8
"4517","Q3","1989-01-10","no3_n",276
"4518","Q3","1989-01-10","mg",2.24
"4519","Q3","1989-01-10","ca",3.45
"4520","Q3","1989-01-10","nh4_n",NA
"4521","Q3","1989-01-17","k",0.78
"4522","Q3","1989-01-17","no3_n",10
"4523","Q3","1989-01-17","mg",2.72
"4524","Q3","1989-01-17","ca",3.83
"4525","Q3","1989-01-17","nh4_n",NA
"4526","Q3","1989-01-24","k",0.85
"4527","Q3","1989-01-24","no3_n",196
"4528","Q3","1989-01-24","mg",2.86
"4529","Q3","1989-01-24","ca",4.04
"4530","Q3","1989-01-24","nh4_n",NA
"4531","Q3","1989-01-31","k",0.82
"4532","Q3","1989-01-31","no3_n",219
"4533","Q3","1989-01-31","mg",2.89
"4534","Q3","1989-01-31","ca",3.94
"4535","Q3","1989-01-31","nh4_n",NA
"4536","Q3","1989-02-07","k",0.85
"4537","Q3","1989-02-07","no3_n",218
"4538","Q3","1989-02-07","mg",2.82
"4539","Q3","1989-02-07","ca",3.99
"4540","Q3","1989-02-07","nh4_n",NA
"4541","Q3","1989-02-14","k",0.74
"4542","Q3","1989-02-14","no3_n",227
"4543","Q3","1989-02-14","mg",3
"4544","Q3","1989-02-14","ca",3.85
"4545","Q3","1989-02-14","nh4_n",NA
"4546","Q3","1989-02-21","k",0.72
"4547","Q3","1989-02-21","no3_n",161
"4548","Q3","1989-02-21","mg",2.75
"4549","Q3","1989-02-21","ca",3.67
"4550","Q3","1989-02-21","nh4_n",NA
"4551","Q3","1989-02-28","k",0.72
"4552","Q3","1989-02-28","no3_n",146
"4553","Q3","1989-02-28","mg",2.64
"4554","Q3","1989-02-28","ca",3.44
"4555","Q3","1989-02-28","nh4_n",NA
"4556","Q3","1989-03-07","k",0.72
"4557","Q3","1989-03-07","no3_n",180
"4558","Q3","1989-03-07","mg",2.94
"4559","Q3","1989-03-07","ca",3.9
"4560","Q3","1989-03-07","nh4_n",NA
"4561","Q3","1989-03-09","k",NA
"4562","Q3","1989-03-09","no3_n",NA
"4563","Q3","1989-03-09","mg",NA
"4564","Q3","1989-03-09","ca",NA
"4565","Q3","1989-03-09","nh4_n",NA
"4566","Q3","1989-03-14","k",0.72
"4567","Q3","1989-03-14","no3_n",116
"4568","Q3","1989-03-14","mg",2.61
"4569","Q3","1989-03-14","ca",3.55
"4570","Q3","1989-03-14","nh4_n",NA
"4571","Q3","1989-03-21","k",0.7
"4572","Q3","1989-03-21","no3_n",173
"4573","Q3","1989-03-21","mg",2.84
"4574","Q3","1989-03-21","ca",3.41
"4575","Q3","1989-03-21","nh4_n",NA
"4576","Q3","1989-03-28","k",0.66
"4577","Q3","1989-03-28","no3_n",182
"4578","Q3","1989-03-28","mg",2.84
"4579","Q3","1989-03-28","ca",3.42
"4580","Q3","1989-03-28","nh4_n",NA
"4581","Q3","1989-04-04","k",0.69
"4582","Q3","1989-04-04","no3_n",173
"4583","Q3","1989-04-04","mg",2.69
"4584","Q3","1989-04-04","ca",3.77
"4585","Q3","1989-04-04","nh4_n",NA
"4586","Q3","1989-04-11","k",0.69
"4587","Q3","1989-04-11","no3_n",146
"4588","Q3","1989-04-11","mg",2.4
"4589","Q3","1989-04-11","ca",3.62
"4590","Q3","1989-04-11","nh4_n",NA
"4591","Q3","1989-04-18","k",0.67
"4592","Q3","1989-04-18","no3_n",147
"4593","Q3","1989-04-18","mg",2.74
"4594","Q3","1989-04-18","ca",4.24
"4595","Q3","1989-04-18","nh4_n",NA
"4596","Q3","1989-04-25","k",0.78
"4597","Q3","1989-04-25","no3_n",186
"4598","Q3","1989-04-25","mg",2.83
"4599","Q3","1989-04-25","ca",4.31
"4600","Q3","1989-04-25","nh4_n",NA
"4601","Q3","1989-05-02","k",0.78
"4602","Q3","1989-05-02","no3_n",171
"4603","Q3","1989-05-02","mg",2.95
"4604","Q3","1989-05-02","ca",4.46
"4605","Q3","1989-05-02","nh4_n",NA
"4606","Q3","1989-05-09","k",0.8
"4607","Q3","1989-05-09","no3_n",143
"4608","Q3","1989-05-09","mg",2.42
"4609","Q3","1989-05-09","ca",3.76
"4610","Q3","1989-05-09","nh4_n",NA
"4611","Q3","1989-05-16","k",0.84
"4612","Q3","1989-05-16","no3_n",161
"4613","Q3","1989-05-16","mg",2.91
"4614","Q3","1989-05-16","ca",4.14
"4615","Q3","1989-05-16","nh4_n",NA
"4616","Q3","1989-05-23","k",0.7
"4617","Q3","1989-05-23","no3_n",190
"4618","Q3","1989-05-23","mg",3.04
"4619","Q3","1989-05-23","ca",4.27
"4620","Q3","1989-05-23","nh4_n",NA
"4621","Q3","1989-05-30","k",0.79
"4622","Q3","1989-05-30","no3_n",163
"4623","Q3","1989-05-30","mg",2.96
"4624","Q3","1989-05-30","ca",4.09
"4625","Q3","1989-05-30","nh4_n",NA
"4626","Q3","1989-06-06","k",0.77
"4627","Q3","1989-06-06","no3_n",132
"4628","Q3","1989-06-06","mg",3.07
"4629","Q3","1989-06-06","ca",4.02
"4630","Q3","1989-06-06","nh4_n",NA
"4631","Q3","1989-06-13","k",0.62
"4632","Q3","1989-06-13","no3_n",144
"4633","Q3","1989-06-13","mg",2.95
"4634","Q3","1989-06-13","ca",4.41
"4635","Q3","1989-06-13","nh4_n",NA
"4636","Q3","1989-06-20","k",0.71
"4637","Q3","1989-06-20","no3_n",17
"4638","Q3","1989-06-20","mg",2.97
"4639","Q3","1989-06-20","ca",4.12
"4640","Q3","1989-06-20","nh4_n",NA
"4641","Q3","1989-06-27","k",0.71
"4642","Q3","1989-06-27","no3_n",32
"4643","Q3","1989-06-27","mg",3.29
"4644","Q3","1989-06-27","ca",3.73
"4645","Q3","1989-06-27","nh4_n",NA
"4646","Q3","1989-07-05","k",0.75
"4647","Q3","1989-07-05","no3_n",10
"4648","Q3","1989-07-05","mg",1.59
"4649","Q3","1989-07-05","ca",1.31
"4650","Q3","1989-07-05","nh4_n",NA
"4651","Q3","1989-07-11","k",0.86
"4652","Q3","1989-07-11","no3_n",132
"4653","Q3","1989-07-11","mg",2.83
"4654","Q3","1989-07-11","ca",3.89
"4655","Q3","1989-07-11","nh4_n",NA
"4656","Q3","1989-07-18","k",0.85
"4657","Q3","1989-07-18","no3_n",10
"4658","Q3","1989-07-18","mg",2.56
"4659","Q3","1989-07-18","ca",3.94
"4660","Q3","1989-07-18","nh4_n",NA
"4661","Q3","1989-07-26","k",0.81
"4662","Q3","1989-07-26","no3_n",41
"4663","Q3","1989-07-26","mg",2.73
"4664","Q3","1989-07-26","ca",3.8
"4665","Q3","1989-07-26","nh4_n",NA
"4666","Q3","1989-08-01","k",0.84
"4667","Q3","1989-08-01","no3_n",159
"4668","Q3","1989-08-01","mg",2.74
"4669","Q3","1989-08-01","ca",3.74
"4670","Q3","1989-08-01","nh4_n",NA
"4671","Q3","1989-08-08","k",0.95
"4672","Q3","1989-08-08","no3_n",268
"4673","Q3","1989-08-08","mg",3.26
"4674","Q3","1989-08-08","ca",4.2
"4675","Q3","1989-08-08","nh4_n",NA
"4676","Q3","1989-08-15","k",0.82
"4677","Q3","1989-08-15","no3_n",207
"4678","Q3","1989-08-15","mg",3.06
"4679","Q3","1989-08-15","ca",3.92
"4680","Q3","1989-08-15","nh4_n",NA
"4681","Q3","1989-08-22","k",0.65
"4682","Q3","1989-08-22","no3_n",142
"4683","Q3","1989-08-22","mg",1.58
"4684","Q3","1989-08-22","ca",2.31
"4685","Q3","1989-08-22","nh4_n",NA
"4686","Q3","1989-08-29","k",NA
"4687","Q3","1989-08-29","no3_n",233
"4688","Q3","1989-08-29","mg",0.1
"4689","Q3","1989-08-29","ca",3.38
"4690","Q3","1989-08-29","nh4_n",NA
"4691","Q3","1989-09-05","k",0.75
"4692","Q3","1989-09-05","no3_n",103
"4693","Q3","1989-09-05","mg",2.89
"4694","Q3","1989-09-05","ca",4.07
"4695","Q3","1989-09-05","nh4_n",NA
"4696","Q3","1989-09-12","k",0.78
"4697","Q3","1989-09-12","no3_n",94
"4698","Q3","1989-09-12","mg",2.92
"4699","Q3","1989-09-12","ca",3.79
"4700","Q3","1989-09-12","nh4_n",NA
"4701","Q3","1989-09-20","k",NA
"4702","Q3","1989-09-20","no3_n",NA
"4703","Q3","1989-09-20","mg",NA
"4704","Q3","1989-09-20","ca",NA
"4705","Q3","1989-09-20","nh4_n",NA
"4706","Q3","1989-09-22","k",0.89
"4707","Q3","1989-09-22","no3_n",NA
"4708","Q3","1989-09-22","mg",2.63
"4709","Q3","1989-09-22","ca",3.34
"4710","Q3","1989-09-22","nh4_n",NA
"4711","Q3","1989-09-26","k",1.15
"4712","Q3","1989-09-26","no3_n",NA
"4713","Q3","1989-09-26","mg",2.86
"4714","Q3","1989-09-26","ca",3.72
"4715","Q3","1989-09-26","nh4_n",NA
"4716","Q3","1989-09-26","k",1.14
