"","sample_id","sample_date","nutrient","value"
"3525","Q2","1992-09-08","nh4_n",NA
"3526","Q2","1992-09-15","k",1.06
"3527","Q2","1992-09-15","no3_n",10
"3528","Q2","1992-09-15","mg",3.15
"3529","Q2","1992-09-15","ca",6.47
"3530","Q2","1992-09-15","nh4_n",NA
"3531","Q2","1992-09-22","k",1.43
"3532","Q2","1992-09-22","no3_n",10
"3533","Q2","1992-09-22","mg",2.96
"3534","Q2","1992-09-22","ca",6.71
"3535","Q2","1992-09-22","nh4_n",NA
"3536","Q2","1992-09-29","k",1.44
"3537","Q2","1992-09-29","no3_n",91
"3538","Q2","1992-09-29","mg",2.89
"3539","Q2","1992-09-29","ca",5.71
"3540","Q2","1992-09-29","nh4_n",NA
"3541","Q2","1992-10-06","k",1.12
"3542","Q2","1992-10-06","no3_n",234
"3543","Q2","1992-10-06","mg",3.14
"3544","Q2","1992-10-06","ca",6.5
"3545","Q2","1992-10-06","nh4_n",NA
"3546","Q2","1992-10-13","k",1.27
"3547","Q2","1992-10-13","no3_n",8
"3548","Q2","1992-10-13","mg",3.31
"3549","Q2","1992-10-13","ca",6.92
"3550","Q2","1992-10-13","nh4_n",NA
"3551","Q2","1992-10-20","k",1.13
"3552","Q2","1992-10-20","no3_n",NA
"3553","Q2","1992-10-20","mg",3.12
"3554","Q2","1992-10-20","ca",6.86
"3555","Q2","1992-10-20","nh4_n",NA
"3556","Q2","1992-10-27","k",1.18
"3557","Q2","1992-10-27","no3_n",20
"3558","Q2","1992-10-27","mg",3.26
"3559","Q2","1992-10-27","ca",6.74
"3560","Q2","1992-10-27","nh4_n",NA
"3561","Q2","1992-11-03","k",1.28
"3562","Q2","1992-11-03","no3_n",33
"3563","Q2","1992-11-03","mg",2.79
"3564","Q2","1992-11-03","ca",6.02
"3565","Q2","1992-11-03","nh4_n",NA
"3566","Q2","1992-11-10","k",1.41
"3567","Q2","1992-11-10","no3_n",29
"3568","Q2","1992-11-10","mg",2.24
"3569","Q2","1992-11-10","ca",4.76
"3570","Q2","1992-11-10","nh4_n",NA
"3571","Q2","1992-11-17","k",0.42
"3572","Q2","1992-11-17","no3_n",35
"3573","Q2","1992-11-17","mg",1
"3574","Q2","1992-11-17","ca",3.38
"3575","Q2","1992-11-17","nh4_n",NA
"3576","Q2","1992-11-24","k",1.41
"3577","Q2","1992-11-24","no3_n",7
"3578","Q2","1992-11-24","mg",2.87
"3579","Q2","1992-11-24","ca",6.28
"3580","Q2","1992-11-24","nh4_n",NA
"3581","Q2","1992-12-01","k",1.42
"3582","Q2","1992-12-01","no3_n",16
"3583","Q2","1992-12-01","mg",2.92
"3584","Q2","1992-12-01","ca",5.69
"3585","Q2","1992-12-01","nh4_n",NA
"3586","Q2","1992-12-08","k",1.26
"3587","Q2","1992-12-08","no3_n",18
"3588","Q2","1992-12-08","mg",3.06
"3589","Q2","1992-12-08","ca",6.44
"3590","Q2","1992-12-08","nh4_n",NA
"3591","Q2","1992-12-15","k",1.02
"3592","Q2","1992-12-15","no3_n",326
"3593","Q2","1992-12-15","mg",3.07
"3594","Q2","1992-12-15","ca",7.22
"3595","Q2","1992-12-15","nh4_n",NA
"3596","Q2","1992-12-22","k",NA
"3597","Q2","1992-12-22","no3_n",NA
"3598","Q2","1992-12-22","mg",NA
"3599","Q2","1992-12-22","ca",NA
"3600","Q2","1992-12-22","nh4_n",NA
"3601","Q2","1992-12-22","k",1.41
"3602","Q2","1992-12-22","no3_n",NA
"3603","Q2","1992-12-22","mg",2.6
"3604","Q2","1992-12-22","ca",5.72
"3605","Q2","1992-12-22","nh4_n",NA
"3606","Q2","1992-12-29","k",1.3
"3607","Q2","1992-12-29","no3_n",NA
"3608","Q2","1992-12-29","mg",2.89
"3609","Q2","1992-12-29","ca",5.74
"3610","Q2","1992-12-29","nh4_n",NA
"3611","Q2","1993-01-05","k",1.44
"3612","Q2","1993-01-05","no3_n",NA
"3613","Q2","1993-01-05","mg",3.72
"3614","Q2","1993-01-05","ca",7.41
"3615","Q2","1993-01-05","nh4_n",NA
"3616","Q2","1993-01-12","k",1.17
"3617","Q2","1993-01-12","no3_n",NA
"3618","Q2","1993-01-12","mg",2.92
"3619","Q2","1993-01-12","ca",6.13
"3620","Q2","1993-01-12","nh4_n",NA
"3621","Q2","1993-01-19","k",1.13
"3622","Q2","1993-01-19","no3_n",NA
"3623","Q2","1993-01-19","mg",3.13
"3624","Q2","1993-01-19","ca",6.47
"3625","Q2","1993-01-19","nh4_n",NA
"3626","Q2","1993-01-26","k",1.21
"3627","Q2","1993-01-26","no3_n",NA
"3628","Q2","1993-01-26","mg",2.99
"3629","Q2","1993-01-26","ca",5.74
"3630","Q2","1993-01-26","nh4_n",NA
"3631","Q2","1993-02-02","k",1.17
"3632","Q2","1993-02-02","no3_n",NA
"3633","Q2","1993-02-02","mg",2.91
"3634","Q2","1993-02-02","ca",6.24
"3635","Q2","1993-02-02","nh4_n",NA
"3636","Q2","1993-02-09","k",1.12
"3637","Q2","1993-02-09","no3_n",NA
"3638","Q2","1993-02-09","mg",3.07
"3639","Q2","1993-02-09","ca",5.91
"3640","Q2","1993-02-09","nh4_n",NA
"3641","Q2","1993-02-16","k",1.51
"3642","Q2","1993-02-16","no3_n",NA
"3643","Q2","1993-02-16","mg",3.67
"3644","Q2","1993-02-16","ca",8.09
"3645","Q2","1993-02-16","nh4_n",NA
"3646","Q2","1993-02-23","k",1.47
"3647","Q2","1993-02-23","no3_n",NA
"3648","Q2","1993-02-23","mg",3.09
"3649","Q2","1993-02-23","ca",6.27
"3650","Q2","1993-02-23","nh4_n",NA
"3651","Q2","1993-03-02","k",1.21
"3652","Q2","1993-03-02","no3_n",135
"3653","Q2","1993-03-02","mg",3.13
"3654","Q2","1993-03-02","ca",6.15
"3655","Q2","1993-03-02","nh4_n",NA
"3656","Q2","1993-03-09","k",0.94
"3657","Q2","1993-03-09","no3_n",220
"3658","Q2","1993-03-09","mg",3.11
"3659","Q2","1993-03-09","ca",6.36
"3660","Q2","1993-03-09","nh4_n",NA
"3661","Q2","1993-03-16","k",1
"3662","Q2","1993-03-16","no3_n",183
"3663","Q2","1993-03-16","mg",2.82
"3664","Q2","1993-03-16","ca",5.29
"3665","Q2","1993-03-16","nh4_n",NA
"3666","Q2","1993-03-23","k",2.36
"3667","Q2","1993-03-23","no3_n",NA
"3668","Q2","1993-03-23","mg",3.14
"3669","Q2","1993-03-23","ca",5.93
"3670","Q2","1993-03-23","nh4_n",NA
"3671","Q2","1993-03-30","k",1.53
"3672","Q2","1993-03-30","no3_n",NA
"3673","Q2","1993-03-30","mg",4.6
"3674","Q2","1993-03-30","ca",10
"3675","Q2","1993-03-30","nh4_n",NA
"3676","Q2","1993-04-06","k",1.28
"3677","Q2","1993-04-06","no3_n",44
"3678","Q2","1993-04-06","mg",3.5
"3679","Q2","1993-04-06","ca",7.7
"3680","Q2","1993-04-06","nh4_n",NA
"3681","Q2","1993-04-13","k",1.23
"3682","Q2","1993-04-13","no3_n",93
"3683","Q2","1993-04-13","mg",3.56
"3684","Q2","1993-04-13","ca",7.47
"3685","Q2","1993-04-13","nh4_n",NA
"3686","Q2","1993-04-20","k",1.29
"3687","Q2","1993-04-20","no3_n",67
"3688","Q2","1993-04-20","mg",3.02
"3689","Q2","1993-04-20","ca",6.54
"3690","Q2","1993-04-20","nh4_n",NA
"3691","Q2","1993-04-27","k",0.97
"3692","Q2","1993-04-27","no3_n",36
"3693","Q2","1993-04-27","mg",3.27
"3694","Q2","1993-04-27","ca",3.08
"3695","Q2","1993-04-27","nh4_n",NA
"3696","Q2","1993-05-04","k",1.14
"3697","Q2","1993-05-04","no3_n",365
"3698","Q2","1993-05-04","mg",2.17
"3699","Q2","1993-05-04","ca",4.76
"3700","Q2","1993-05-04","nh4_n",NA
"3701","Q2","1993-05-11","k",1.39
"3702","Q2","1993-05-11","no3_n",12
"3703","Q2","1993-05-11","mg",2.33
"3704","Q2","1993-05-11","ca",4.33
"3705","Q2","1993-05-11","nh4_n",NA
"3706","Q2","1993-05-18","k",1.28
"3707","Q2","1993-05-18","no3_n",NA
"3708","Q2","1993-05-18","mg",2.5
"3709","Q2","1993-05-18","ca",5.1
"3710","Q2","1993-05-18","nh4_n",NA
"3711","Q2","1993-05-25","k",1.6
"3712","Q2","1993-05-25","no3_n",12
"3713","Q2","1993-05-25","mg",2.45
"3714","Q2","1993-05-25","ca",5.66
"3715","Q2","1993-05-25","nh4_n",NA
"3716","Q2","1993-06-01","k",1.21
"3717","Q2","1993-06-01","no3_n",44
"3718","Q2","1993-06-01","mg",2.82
"3719","Q2","1993-06-01","ca",6.01
"3720","Q2","1993-06-01","nh4_n",NA
"3721","Q2","1993-06-08","k",1.73
"3722","Q2","1993-06-08","no3_n",89
"3723","Q2","1993-06-08","mg",3.73
"3724","Q2","1993-06-08","ca",8.04
"3725","Q2","1993-06-08","nh4_n",NA
"3726","Q2","1993-06-15","k",1.28
"3727","Q2","1993-06-15","no3_n",38
"3728","Q2","1993-06-15","mg",2.8
"3729","Q2","1993-06-15","ca",5.77
"3730","Q2","1993-06-15","nh4_n",NA
"3731","Q2","1993-06-15","k",NA
"3732","Q2","1993-06-15","no3_n",NA
"3733","Q2","1993-06-15","mg",NA
"3734","Q2","1993-06-15","ca",NA
"3735","Q2","1993-06-15","nh4_n",NA
"3736","Q2","1993-06-22","k",2.31
"3737","Q2","1993-06-22","no3_n",186
"3738","Q2","1993-06-22","mg",3.71
"3739","Q2","1993-06-22","ca",7.65
"3740","Q2","1993-06-22","nh4_n",NA
"3741","Q2","1993-06-29","k",1.27
"3742","Q2","1993-06-29","no3_n",14
"3743","Q2","1993-06-29","mg",3.23
"3744","Q2","1993-06-29","ca",6.32
"3745","Q2","1993-06-29","nh4_n",NA
"3746","Q2","1993-07-06","k",1.15
"3747","Q2","1993-07-06","no3_n",187
"3748","Q2","1993-07-06","mg",3.08
"3749","Q2","1993-07-06","ca",6.66
"3750","Q2","1993-07-06","nh4_n",NA
"3751","Q2","1993-07-13","k",1.34
"3752","Q2","1993-07-13","no3_n",NA
"3753","Q2","1993-07-13","mg",2.78
"3754","Q2","1993-07-13","ca",5.91
"3755","Q2","1993-07-13","nh4_n",NA
"3756","Q2","1993-07-20","k",2.29
"3757","Q2","1993-07-20","no3_n",NA
"3758","Q2","1993-07-20","mg",5.05
"3759","Q2","1993-07-20","ca",11.08
"3760","Q2","1993-07-20","nh4_n",NA
"3761","Q2","1993-07-27","k",1.29
"3762","Q2","1993-07-27","no3_n",NA
"3763","Q2","1993-07-27","mg",1.52
"3764","Q2","1993-07-27","ca",6.31
"3765","Q2","1993-07-27","nh4_n",NA
"3766","Q2","1993-08-03","k",1.18
"3767","Q2","1993-08-03","no3_n",NA
"3768","Q2","1993-08-03","mg",3.18
"3769","Q2","1993-08-03","ca",6.67
"3770","Q2","1993-08-03","nh4_n",NA
"3771","Q2","1993-08-10","k",1.3
"3772","Q2","1993-08-10","no3_n",52
"3773","Q2","1993-08-10","mg",3.12
"3774","Q2","1993-08-10","ca",6.83
"3775","Q2","1993-08-10","nh4_n",NA
"3776","Q2","1993-08-17","k",1.34
"3777","Q2","1993-08-17","no3_n",6
"3778","Q2","1993-08-17","mg",3.24
"3779","Q2","1993-08-17","ca",7.03
"3780","Q2","1993-08-17","nh4_n",NA
"3781","Q2","1993-08-24","k",1.62
"3782","Q2","1993-08-24","no3_n",NA
"3783","Q2","1993-08-24","mg",3.99
"3784","Q2","1993-08-24","ca",8.37
"3785","Q2","1993-08-24","nh4_n",NA
"3786","Q2","1993-08-31","k",1.33
"3787","Q2","1993-08-31","no3_n",7
"3788","Q2","1993-08-31","mg",2.69
"3789","Q2","1993-08-31","ca",5.94
"3790","Q2","1993-08-31","nh4_n",NA
"3791","Q2","1993-09-07","k",1.02
"3792","Q2","1993-09-07","no3_n",29
"3793","Q2","1993-09-07","mg",3.03
"3794","Q2","1993-09-07","ca",6.71
"3795","Q2","1993-09-07","nh4_n",NA
"3796","Q2","1993-09-14","k",1.39
"3797","Q2","1993-09-14","no3_n",163
"3798","Q2","1993-09-14","mg",1.65
"3799","Q2","1993-09-14","ca",5.63
"3800","Q2","1993-09-14","nh4_n",NA
"3801","Q2","1993-09-21","k",1.21
"3802","Q2","1993-09-21","no3_n",248
"3803","Q2","1993-09-21","mg",2.98
"3804","Q2","1993-09-21","ca",6.72
"3805","Q2","1993-09-21","nh4_n",NA
"3806","Q2","1993-09-28","k",1.05
"3807","Q2","1993-09-28","no3_n",18
"3808","Q2","1993-09-28","mg",2.49
"3809","Q2","1993-09-28","ca",5.58
"3810","Q2","1993-09-28","nh4_n",NA
"3811","Q2","1993-10-05","k",1.16
"3812","Q2","1993-10-05","no3_n",14
"3813","Q2","1993-10-05","mg",2.97
"3814","Q2","1993-10-05","ca",6.44
"3815","Q2","1993-10-05","nh4_n",NA
"3816","Q2","1993-10-13","k",1.55
"3817","Q2","1993-10-13","no3_n",8
"3818","Q2","1993-10-13","mg",2.86
"3819","Q2","1993-10-13","ca",6.31
"3820","Q2","1993-10-13","nh4_n",NA
"3821","Q2","1993-10-19","k",1.28
"3822","Q2","1993-10-19","no3_n",9
"3823","Q2","1993-10-19","mg",3.02
"3824","Q2","1993-10-19","ca",6.32
"3825","Q2","1993-10-19","nh4_n",NA
"3826","Q2","1993-10-26","k",1.78
"3827","Q2","1993-10-26","no3_n",17
"3828","Q2","1993-10-26","mg",3.46
"3829","Q2","1993-10-26","ca",7.61
"3830","Q2","1993-10-26","nh4_n",NA
"3831","Q2","1993-11-02","k",1.25
"3832","Q2","1993-11-02","no3_n",10
"3833","Q2","1993-11-02","mg",3.27
"3834","Q2","1993-11-02","ca",6.58
"3835","Q2","1993-11-02","nh4_n",NA
"3836","Q2","1993-11-09","k",1.3
"3837","Q2","1993-11-09","no3_n",11
"3838","Q2","1993-11-09","mg",2.98
"3839","Q2","1993-11-09","ca",6.54
"3840","Q2","1993-11-09","nh4_n",NA
"3841","Q2","1993-11-16","k",1.57
"3842","Q2","1993-11-16","no3_n",185
"3843","Q2","1993-11-16","mg",2.76
"3844","Q2","1993-11-16","ca",5.92
"3845","Q2","1993-11-16","nh4_n",NA
"3846","Q2","1993-11-23","k",1.63
"3847","Q2","1993-11-23","no3_n",47
"3848","Q2","1993-11-23","mg",4.11
"3849","Q2","1993-11-23","ca",8.5
"3850","Q2","1993-11-23","nh4_n",NA
"3851","Q2","1993-11-30","k",1.18
"3852","Q2","1993-11-30","no3_n",18
"3853","Q2","1993-11-30","mg",2.47
"3854","Q2","1993-11-30","ca",5.44
"3855","Q2","1993-11-30","nh4_n",NA
"3856","Q2","1993-12-07","k",1.14
"3857","Q2","1993-12-07","no3_n",54
"3858","Q2","1993-12-07","mg",1.66
"3859","Q2","1993-12-07","ca",6.03
"3860","Q2","1993-12-07","nh4_n",NA
"3861","Q2","1993-12-14","k",1.34
"3862","Q2","1993-12-14","no3_n",20
"3863","Q2","1993-12-14","mg",2.97
"3864","Q2","1993-12-14","ca",6.56
"3865","Q2","1993-12-14","nh4_n",NA
"3866","Q2","1993-12-21","k",1.45
"3867","Q2","1993-12-21","no3_n",16
"3868","Q2","1993-12-21","mg",2.8
"3869","Q2","1993-12-21","ca",5.95
"3870","Q2","1993-12-21","nh4_n",NA
"3871","Q2","1993-12-28","k",1.81
"3872","Q2","1993-12-28","no3_n",NA
"3873","Q2","1993-12-28","mg",3.82
"3874","Q2","1993-12-28","ca",7.83
"3875","Q2","1993-12-28","nh4_n",NA
"3876","Q2","1994-01-04","k",1.25
"3877","Q2","1994-01-04","no3_n",NA
"3878","Q2","1994-01-04","mg",1.56
"3879","Q2","1994-01-04","ca",5.86
"3880","Q2","1994-01-04","nh4_n",NA
"3881","Q2","1994-01-11","k",1.23
"3882","Q2","1994-01-11","no3_n",NA
"3883","Q2","1994-01-11","mg",1.39
"3884","Q2","1994-01-11","ca",5.25
"3885","Q2","1994-01-11","nh4_n",NA
"3886","Q2","1994-01-18","k",1.39
"3887","Q2","1994-01-18","no3_n",NA
"3888","Q2","1994-01-18","mg",2.94
"3889","Q2","1994-01-18","ca",5.78
"3890","Q2","1994-01-18","nh4_n",NA
"3891","Q2","1994-01-25","k",1.27
"3892","Q2","1994-01-25","no3_n",NA
"3893","Q2","1994-01-25","mg",3.13
"3894","Q2","1994-01-25","ca",6.2
"3895","Q2","1994-01-25","nh4_n",NA
"3896","Q2","1994-02-01","k",1.28
"3897","Q2","1994-02-01","no3_n",NA
"3898","Q2","1994-02-01","mg",2.74
"3899","Q2","1994-02-01","ca",5.47
"3900","Q2","1994-02-01","nh4_n",NA
"3901","Q2","1994-02-08","k",1.54
"3902","Q2","1994-02-08","no3_n",9
"3903","Q2","1994-02-08","mg",2.86
"3904","Q2","1994-02-08","ca",5.39
"3905","Q2","1994-02-08","nh4_n",NA
"3906","Q2","1994-02-15","k",1.12
"3907","Q2","1994-02-15","no3_n",NA
"3908","Q2","1994-02-15","mg",3.01
"3909","Q2","1994-02-15","ca",6.24
"3910","Q2","1994-02-15","nh4_n",NA
"3911","Q2","1994-02-22","k",1.59
"3912","Q2","1994-02-22","no3_n",NA
"3913","Q2","1994-02-22","mg",2.22
"3914","Q2","1994-02-22","ca",5.36
"3915","Q2","1994-02-22","nh4_n",NA
"3916","Q2","1994-03-01","k",1.46
"3917","Q2","1994-03-01","no3_n",10
"3918","Q2","1994-03-01","mg",2.38
"3919","Q2","1994-03-01","ca",5.48
"3920","Q2","1994-03-01","nh4_n",NA
"3921","Q2","1994-03-08","k",1.27
"3922","Q2","1994-03-08","no3_n",18
"3923","Q2","1994-03-08","mg",3.08
"3924","Q2","1994-03-08","ca",6.69
"3925","Q2","1994-03-08","nh4_n",NA
"3926","Q2","1994-03-15","k",1.26
"3927","Q2","1994-03-15","no3_n",NA
"3928","Q2","1994-03-15","mg",3.1
"3929","Q2","1994-03-15","ca",6.64
"3930","Q2","1994-03-15","nh4_n",NA
"3931","Q2","1994-03-22","k",1.31
"3932","Q2","1994-03-22","no3_n",NA
"3933","Q2","1994-03-22","mg",3.19
"3934","Q2","1994-03-22","ca",7.38
"3935","Q2","1994-03-22","nh4_n",NA
"3936","Q2","1994-03-29","k",1.34
"3937","Q2","1994-03-29","no3_n",NA
"3938","Q2","1994-03-29","mg",3.27
"3939","Q2","1994-03-29","ca",7.26
"3940","Q2","1994-03-29","nh4_n",NA
"3941","Q2","1994-04-05","k",1.3
"3942","Q2","1994-04-05","no3_n",NA
"3943","Q2","1994-04-05","mg",3.28
"3944","Q2","1994-04-05","ca",7.3
"3945","Q2","1994-04-05","nh4_n",NA
"3946","Q2","1994-04-12","k",1.19
"3947","Q2","1994-04-12","no3_n",28
"3948","Q2","1994-04-12","mg",3.05
"3949","Q2","1994-04-12","ca",6.59
"3950","Q2","1994-04-12","nh4_n",NA
"3951","Q2","1994-04-19","k",1.38
"3952","Q2","1994-04-19","no3_n",94
"3953","Q2","1994-04-19","mg",3
"3954","Q2","1994-04-19","ca",6.59
"3955","Q2","1994-04-19","nh4_n",NA
"3956","Q2","1994-04-26","k",1.21
"3957","Q2","1994-04-26","no3_n",14
"3958","Q2","1994-04-26","mg",3.22
"3959","Q2","1994-04-26","ca",6.98
"3960","Q2","1994-04-26","nh4_n",NA
"3961","Q2","1994-05-03","k",1.06
"3962","Q2","1994-05-03","no3_n",11
"3963","Q2","1994-05-03","mg",3.16
"3964","Q2","1994-05-03","ca",7.14
"3965","Q2","1994-05-03","nh4_n",NA
"3966","Q2","1994-05-10","k",1.4
"3967","Q2","1994-05-10","no3_n",18
"3968","Q2","1994-05-10","mg",2.67
"3969","Q2","1994-05-10","ca",5.81
"3970","Q2","1994-05-10","nh4_n",NA
"3971","Q2","1994-05-17","k",1.27
"3972","Q2","1994-05-17","no3_n",16
"3973","Q2","1994-05-17","mg",2.67
"3974","Q2","1994-05-17","ca",5.88
"3975","Q2","1994-05-17","nh4_n",NA
"3976","Q2","1994-05-24","k",1.27
"3977","Q2","1994-05-24","no3_n",18
"3978","Q2","1994-05-24","mg",3.07
"3979","Q2","1994-05-24","ca",6.77
"3980","Q2","1994-05-24","nh4_n",NA
"3981","Q2","1994-05-31","k",1.8
"3982","Q2","1994-05-31","no3_n",25
"3983","Q2","1994-05-31","mg",4.43
"3984","Q2","1994-05-31","ca",8.93
"3985","Q2","1994-05-31","nh4_n",NA
"3986","Q2","1994-06-07","k",1.51
"3987","Q2","1994-06-07","no3_n",17
"3988","Q2","1994-06-07","mg",3.43
"3989","Q2","1994-06-07","ca",7.46
"3990","Q2","1994-06-07","nh4_n",NA
"3991","Q2","1994-06-14","k",NA
"3992","Q2","1994-06-14","no3_n",NA
"3993","Q2","1994-06-14","mg",NA
"3994","Q2","1994-06-14","ca",NA
"3995","Q2","1994-06-14","nh4_n",NA
"3996","Q2","1994-06-21","k",1.62
"3997","Q2","1994-06-21","no3_n",59
"3998","Q2","1994-06-21","mg",3.28
"3999","Q2","1994-06-21","ca",6.7
"4000","Q2","1994-06-21","nh4_n",NA
"4001","Q2","1994-06-28","k",1.29
"4002","Q2","1994-06-28","no3_n",6
"4003","Q2","1994-06-28","mg",3.02
"4004","Q2","1994-06-28","ca",6.05
"4005","Q2","1994-06-28","nh4_n",NA
"4006","Q2","1994-06-30","k",1.39
"4007","Q2","1994-06-30","no3_n",38
"4008","Q2","1994-06-30","mg",2.33
"4009","Q2","1994-06-30","ca",4.94
"4010","Q2","1994-06-30","nh4_n",NA
"4011","Q2","1994-07-05","k",1.29
"4012","Q2","1994-07-05","no3_n",68
"4013","Q2","1994-07-05","mg",2.91
"4014","Q2","1994-07-05","ca",6.26
"4015","Q2","1994-07-05","nh4_n",NA
"4016","Q2","1994-07-12","k",NA
"4017","Q2","1994-07-12","no3_n",NA
"4018","Q2","1994-07-12","mg",NA
"4019","Q2","1994-07-12","ca",NA
"4020","Q2","1994-07-12","nh4_n",NA
"4021","Q2","1994-07-19","k",1.52
"4022","Q2","1994-07-19","no3_n",470
"4023","Q2","1994-07-19","mg",2.48
"4024","Q2","1994-07-19","ca",4.97
"4025","Q2","1994-07-19","nh4_n",NA
"4026","Q2","1994-07-26","k",NA
"4027","Q2","1994-07-26","no3_n",NA
"4028","Q2","1994-07-26","mg",NA
"4029","Q2","1994-07-26","ca",NA
"4030","Q2","1994-07-26","nh4_n",NA
"4031","Q2","1994-08-02","k",0.27
"4032","Q2","1994-08-02","no3_n",NA
"4033","Q2","1994-08-02","mg",1.63
"4034","Q2","1994-08-02","ca",2.4
"4035","Q2","1994-08-02","nh4_n",NA
"4036","Q2","1994-08-09","k",1.22
"4037","Q2","1994-08-09","no3_n",NA
"4038","Q2","1994-08-09","mg",2.53
"4039","Q2","1994-08-09","ca",5.77
"4040","Q2","1994-08-09","nh4_n",NA
"4041","Q2","1994-08-16","k",NA
"4042","Q2","1994-08-16","no3_n",NA
"4043","Q2","1994-08-16","mg",NA
"4044","Q2","1994-08-16","ca",NA
"4045","Q2","1994-08-16","nh4_n",NA
"4046","Q2","1994-08-23","k",NA
"4047","Q2","1994-08-23","no3_n",NA
"4048","Q2","1994-08-23","mg",NA
"4049","Q2","1994-08-23","ca",NA
"4050","Q2","1994-08-23","nh4_n",NA
"4051","Q2","1994-08-30","k",NA
"4052","Q2","1994-08-30","no3_n",NA
"4053","Q2","1994-08-30","mg",NA
"4054","Q2","1994-08-30","ca",NA
"4055","Q2","1994-08-30","nh4_n",NA
"4056","Q2","1994-09-06","k",NA
"4057","Q2","1994-09-06","no3_n",NA
"4058","Q2","1994-09-06","mg",NA
"4059","Q2","1994-09-06","ca",NA
"4060","Q2","1994-09-06","nh4_n",NA
"4061","Q2","1994-09-13","k",NA
"4062","Q2","1994-09-13","no3_n",NA
"4063","Q2","1994-09-13","mg",NA
"4064","Q2","1994-09-13","ca",NA
"4065","Q2","1994-09-13","nh4_n",NA
"4066","Q2","1994-09-20","k",1.36
"4067","Q2","1994-09-20","no3_n",NA
"4068","Q2","1994-09-20","mg",1.64
"4069","Q2","1994-09-20","ca",3.57
"4070","Q2","1994-09-20","nh4_n",NA
"4071","Q2","1994-09-27","k",NA
"4072","Q2","1994-09-27","no3_n",NA
"4073","Q2","1994-09-27","mg",NA
"4074","Q2","1994-09-27","ca",NA
"4075","Q2","1994-09-27","nh4_n",NA
"4076","Q2","1994-10-04","k",NA
"4077","Q2","1994-10-04","no3_n",NA
"4078","Q2","1994-10-04","mg",NA
"4079","Q2","1994-10-04","ca",NA
"4080","Q2","1994-10-04","nh4_n",NA
"4081","Q2","1994-10-11","k",NA
"4082","Q2","1994-10-11","no3_n",NA
"4083","Q2","1994-10-11","mg",NA
"4084","Q2","1994-10-11","ca",NA
"4085","Q2","1994-10-11","nh4_n",NA
"4086","Q2","1994-10-18","k",NA
"4087","Q2","1994-10-18","no3_n",NA
"4088","Q2","1994-10-18","mg",NA
"4089","Q2","1994-10-18","ca",NA
"4090","Q2","1994-10-18","nh4_n",NA
"4091","Q2","1994-10-25","k",1.28
"4092","Q2","1994-10-25","no3_n",NA
"4093","Q2","1994-10-25","mg",2.31
"4094","Q2","1994-10-25","ca",5.08
"4095","Q2","1994-10-25","nh4_n",NA
"4096","Q2","1994-11-01","k",NA
"4097","Q2","1994-11-01","no3_n",NA
"4098","Q2","1994-11-01","mg",NA
"4099","Q2","1994-11-01","ca",NA
"4100","Q2","1994-11-01","nh4_n",NA
"4101","Q2","1994-11-08","k",1.38
"4102","Q2","1994-11-08","no3_n",NA
"4103","Q2","1994-11-08","mg",1.82
"4104","Q2","1994-11-08","ca",3.64
"4105","Q2","1994-11-08","nh4_n",NA
"4106","Q2","1994-11-15","k",1.13
"4107","Q2","1994-11-15","no3_n",NA
"4108","Q2","1994-11-15","mg",2.17
"4109","Q2","1994-11-15","ca",4.57
"4110","Q2","1994-11-15","nh4_n",NA
"4111","Q2","1994-11-22","k",1.06
"4112","Q2","1994-11-22","no3_n",NA
"4113","Q2","1994-11-22","mg",2.2
"4114","Q2","1994-11-22","ca",4.76
"4115","Q2","1994-11-22","nh4_n",NA
"4116","Q2","1994-11-29","k",1.21
"4117","Q2","1994-11-29","no3_n",NA
"4118","Q2","1994-11-29","mg",2.33
"4119","Q2","1994-11-29","ca",4.81
"4120","Q2","1994-11-29","nh4_n",NA
"4121","Q2","1994-12-06","k",1.17
"4122","Q2","1994-12-06","no3_n",NA
"4123","Q2","1994-12-06","mg",2.44
"4124","Q2","1994-12-06","ca",5.21
"4125","Q2","1994-12-06","nh4_n",NA
"4126","Q2","1994-12-13","k",1.14
"4127","Q2","1994-12-13","no3_n",NA
"4128","Q2","1994-12-13","mg",2.62
"4129","Q2","1994-12-13","ca",5.79
"4130","Q2","1994-12-13","nh4_n",NA
"4131","Q2","1994-12-20","k",1.79
"4132","Q2","1994-12-20","no3_n",NA
"4133","Q2","1994-12-20","mg",3.62
"4134","Q2","1994-12-20","ca",7.97
"4135","Q2","1994-12-20","nh4_n",NA
"4136","Q2","1994-12-27","k",1.15
"4137","Q2","1994-12-27","no3_n",NA
"4138","Q2","1994-12-27","mg",2.71
"4139","Q2","1994-12-27","ca",5.71
"4140","Q2","1994-12-27","nh4_n",NA
"4141","MPR","1989-05-16","k",0.77
"4142","MPR","1989-05-16","no3_n",69
"4143","MPR","1989-05-16","mg",1.92
"4144","MPR","1989-05-16","ca",6.15
"4145","MPR","1989-05-16","nh4_n",NA
"4146","MPR","1989-05-23","k",0.72
"4147","MPR","1989-05-23","no3_n",69
"4148","MPR","1989-05-23","mg",2.41
"4149","MPR","1989-05-23","ca",7.17
"4150","MPR","1989-05-23","nh4_n",NA
"4151","MPR","1989-05-30","k",0.7
"4152","MPR","1989-05-30","no3_n",79
"4153","MPR","1989-05-30","mg",1.6
